0,0.93803084,0.90134865,0.42456806,0.9047449,0.69415635,0.79963773,0.8875202,0.9182805,0.9140329,0.43597305,0.83601314,0.5925765,0.87521946,0.8392464,0.87186414,0.8565822,x,x,x,x,x,0.7931121587753296
1,0.90387577,0.84906304,0.4125576,0.8952073,0.6937233,0.7581501,0.8854338,0.91761476,0.90541434,0.39367327,0.83811516,0.553197,0.8384663,0.83373064,0.8483014,0.84748113,0.121833995,x,x,x,x,0.7350493669509888
2,0.9114411,0.8413359,0.4034174,0.8545339,0.65250206,0.72222525,0.875782,0.91038585,0.8670623,0.35377872,0.61930114,0.5263114,0.822304,0.8261719,0.8453847,0.83354867,0.1106283,0.07527872,x,x,x,0.6695218086242676
3,0.85768205,0.8528622,0.37320384,0.8193788,0.64057016,0.73632693,0.8962346,0.89728343,0.83639926,0.30582818,0.712404,0.5442223,0.7396935,0.8160268,0.83915335,0.8118619,0.15944138,0.2917932,0.112183064,x,x,0.6443446278572083
4,0.8584185,0.8141067,0.37512392,0.80884844,0.62392044,0.7291361,0.76982236,0.8952847,0.85153776,0.050536636,0.6240096,0.47219145,0.783686,0.7914762,0.7768021,0.7957912,0.18010029,0.35679594,0.16896744,0.30696738,x,0.6016762256622314
5,0.8233437,0.779386,0.3623762,0.77678823,0.5848956,0.7081866,0.45927906,0.86528957,0.8381437,0.04643704,0.48597243,0.49434838,0.76664174,0.79110086,0.78044075,0.76474565,0.16638654,0.31007782,0.14486076,0.24611962,0.093435556,0.5375359654426575
